area,waterbody,gazetted_name,local_name_1,local_name_2,analysis_yr,species,natural_adult_spawners,natural_jack_spawners,natural_spawners_total,adult_broodstock_removals,jack_broodstock_removals,total_broodstock_removals,other_removals,total_return_to_river,enumeration_methods,adult_presence,jack_presence,start_dtt,end_dtt,natural_adult_females,natural_adult_males,effective_females,weighted_pct_spawn,watershed_cde,waterbody_id,population,run_type,stream_arrival_dt_from,stream_arrival_dt_to,start_spawn_dt_from,start_spawn_dt_to,peak_spawn_dt_from,peak_spawn_dt_to,end_spawn_dt_from,end_spawn_dt_to,accuracy,precision,index_yn,reliability,estimate_stage,estimate_classification,no_inspections_used,estimate_method,created_dtt,updated_dtt,act_id,pop_id,gfe_id
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1998,Coho,317,NA,NA,NA,NA,NA,NA,NA,Other,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,01-SEP-98,10-SEP-98,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),NA,Other Estimate Method,03-FEB-06,NA,74638759,47856,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2001,Coho,2200,NA,NA,NA,NA,NA,NA,NA,Other,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,TRUE ABUNDANCE (TYPE-2),NA,Other Estimate Method,03-FEB-06,NA,47856066,47856,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1999,Coho,NA,NA,NA,NA,NA,NA,NA,NA,Helicopter,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,2,Unknown Estimate Method,03-FEB-06,NA,24308424,49185,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2005,Chinook,7000,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,26-AUG-05,23-SEP-05,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,01-SEP-05,10-SEP-05,11-SEP-05,20-SEP-05,21-SEP-05,30-SEP-05,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),3,Expert Opinion,18-AUG-06,NA,51361168,49188,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2005,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,13-JUL-05,18-NOV-05,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Sockeye,NA,01-AUG-05,10-AUG-05,21-AUG-05,30-AUG-05,01-SEP-05,10-SEP-05,21-SEP-05,30-SEP-05,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),4,Expert Opinion,18-AUG-06,NA,64320208,47855,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2005,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,19-SEP-05,19-SEP-05,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,N,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,18-AUG-06,NA,69108619,47852,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2006,Chinook,770,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,21-AUG-06,11-SEP-06,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),2,Other Estimate Method,03-AUG-07,NA,36537186,47859,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2012,Chinook,17471,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,05-SEP-12,17-OCT-12,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,21-JUL-12,30-JUL-12,01-SEP-12,10-SEP-12,21-SEP-12,30-SEP-12,21-OCT-12,30-OCT-12,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),4,Area Under the Curve,09-MAY-13,NA,10364798,49188,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1932,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,44140038,47859,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2012,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,89607855,47854,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2009,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,38900481,47850,540
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1925,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,38077282,49186,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1926,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,47106021,49184,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,2016,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,19-SEP-16,19-SEP-16,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,01-AUG-16,10-AUG-16,01-SEP-16,10-SEP-16,11-SEP-16,20-SEP-16,21-SEP-16,30-SEP-16,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),1,Peak Live + Dead,12-APR-18,NA,73785164,49189,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,2013,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,13-SEP-13,13-SEP-13,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,11-AUG-13,20-AUG-13,01-SEP-13,10-SEP-13,11-SEP-13,20-SEP-13,21-SEP-13,30-SEP-13,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),1,Peak Live + Dead,19-JAN-15,NA,40127911,49189,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,2013,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,13-SEP-13,13-SEP-13,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,PRELIMINARY,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,19-JAN-15,NA,18542891,49190,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2015,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,11-SEP-15,30-SEP-15,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,01-AUG-15,10-AUG-15,21-AUG-15,30-AUG-15,01-SEP-15,10-SEP-15,11-SEP-15,20-SEP-15,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),2,Peak Live + Dead,09-AUG-16,NA,96853878,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2018,Chinook,14700,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,03-SEP-18,12-OCT-18,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,21-AUG-18,30-AUG-18,11-SEP-18,20-SEP-18,21-SEP-18,30-SEP-18,11-OCT-18,20-OCT-18,UNK,UNK,N,NA,FINAL,TRUE ABUNDANCE (TYPE-2),5,Area Under the Curve,08-NOV-19,NA,43854342,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2022,Pink,25465,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,20-AUG-22,28-SEP-22,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,21-AUG-22,30-AUG-22,11-SEP-22,20-SEP-22,21-SEP-22,30-SEP-22,UNK,UNK,Y,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),4,Area Under the Curve,16-AUG-23,NA,48140110,49186,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1950,Pink,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,803420,47852,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1996,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,903898,47850,540
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1992,Chinook,NA,NA,NA,NA,NA,NA,NA,16000,Helicopter,PRESENT,UNKNOWN,03-SEP-92,15-SEP-92,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,924250,49188,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1979,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,980866,47853,540
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1997,Chinook,NA,NA,NA,NA,NA,NA,NA,18000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,871796,49188,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1957,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,991754,49192,557
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1987,Coho,NA,NA,NA,NA,NA,NA,NA,18,Fence,PRESENT,UNKNOWN,04-SEP-87,30-SEP-87,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,15-SEP-87,NA,15-OCT-87,NA,15-NOV-87,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,973745,47856,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1950,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,1003168,49191,557
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1969,Pink,NA,NA,NA,NA,NA,NA,NA,500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,992344,47852,540
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1988,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,985772,49192,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1971,Chinook,NA,NA,NA,NA,NA,NA,NA,4200,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,15-JUL-71,NA,15-AUG-71,NA,15-SEP-71,NA,15-SEP-71,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,988707,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1995,Pink,NA,NA,NA,NA,NA,NA,NA,175000,Helicopter,PRESENT,UNKNOWN,01-SEP-95,20-SEP-95,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,01-AUG-95,NA,18-AUG-95,NA,10-SEP-95,NA,30-SEP-95,NA,LOW,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,1005239,49186,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1963,Chinook,NA,NA,NA,NA,NA,NA,NA,2000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,903275,47859,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1993,Chinook,NA,NA,NA,NA,NA,NA,NA,18000,Helicopter,PRESENT,UNKNOWN,02-SEP-93,28-SEP-93,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,924203,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1976,Pink,NA,NA,NA,NA,NA,NA,NA,100,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,15-AUG-76,NA,15-AUG-76,NA,15-SEP-76,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,895898,49186,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1956,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,846074,47850,540
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1984,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,908195,49193,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1981,Chinook,NA,NA,NA,NA,NA,NA,NA,3000,NA,PRESENT,UNKNOWN,03-AUG-81,15-NOV-81,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,15-AUG-81,NA,15-AUG-81,NA,15-SEP-81,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,896748,49188,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1960,Sockeye,NA,NA,NA,NA,NA,NA,NA,200,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,999190,47855,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1990,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,989198,47851,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2001,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,03-FEB-06,NA,58555190,47857,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2001,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,0,Unknown Estimate Method,03-FEB-06,NA,55721791,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2000,Pink,40000,NA,NA,NA,NA,NA,NA,NA,Helicopter,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,11-AUG-00,20-AUG-00,21-AUG-00,30-AUG-00,01-SEP-00,10-SEP-00,11-SEP-00,20-SEP-00,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),1,Expert Opinion,03-FEB-06,NA,63285742,49186,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2003,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,0,Unknown Estimate Method,03-FEB-06,NA,76727411,47854,540
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1971,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,30471353,49190,557
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2014,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,15940895,47850,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1988,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,45379321,47855,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1995,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKNOWN,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,44051841,49185,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2016,Chinook,16569,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,03-SEP-16,28-SEP-16,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,01-JUL-16,10-JUL-16,21-AUG-16,30-AUG-16,11-SEP-16,20-SEP-16,01-OCT-16,10-OCT-16,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),3,Area Under the Curve,12-APR-18,NA,97208553,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2020,Chinook,4732,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,20-SEP-09,20-SEP-30,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,01-AUG-20,10-AUG-20,21-AUG-20,30-AUG-20,11-SEP-20,20-SEP-20,01-OCT-20,10-OCT-20,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),6,Area Under the Curve,11-MAY-21,NA,97687775,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1963,Coho,NA,NA,NA,NA,NA,NA,NA,1000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,NA,NA,10-AUG-63,NA,10-OCT-63,NA,01-DEC-63,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,802918,49185,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1962,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,917885,49191,557
